institutionCode,collectionCode,locationID,recordedBy,verbatimEventDate,continent,country,stateProvince,county,fieldNumber,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,stratGroup,stratFormation,stratMember,stratBed,bioZone,lithology
CASG,Fossil,200,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,201,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,202,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,203,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,204,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,205,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,206,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,207,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,208,Bruce Martin,1913,North America,USA,Washington,Grays Harbor,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,209,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,210,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,211,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,212,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Paleogene,Neogene,Oligocene,Miocene,,,Twin River,Pysht,,,,fine grey shale and argillaceous sandstone - soft and greatly fractured
CASG,Fossil,213,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,214,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,215,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,216,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,217,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,218,Bruce Martin,1913,North America,USA,Washington,Jefferson,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,219,Bruce Martin,1913,North America,USA,Washington,Jefferson,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,220,Bruce Martin,1913,North America,USA,Washington,Jefferson,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,221,Bruce Martin,1913,North America,USA,Washington,Jefferson,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,222,Bruce Martin,1913,North America,USA,Washington,Jefferson,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,223,Bruce Martin,1913,North America,USA,Washington,Kitsap,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,224,Bruce Martin,1913,North America,USA,Washington,King,,,,,,,,,,,,,,,
CASG,Fossil,225,Bruce Martin,1913,North America,USA,Washington,King,,,,,,,,,,,,,,,
CASG,Fossil,226,Bruce Martin,1913,North America,USA,Washington,King,,,,,,,,,,,,,,,
CASG,Fossil,227,Bruce Martin,1913,North America,USA,Washington,King,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,228,Bruce Martin,1913,North America,USA,Washington,San Juan,,,,,,,,,,,,,,,
CASG,Fossil,229,Bruce Martin,1913,North America,USA,Washington,San Juan,,,,,,,,,,,,,,,
CASG,Fossil,230,Bruce Martin,1913,North America,USA,Washington,San Juan,,,,,,,,,,,,,,,
CASG,Fossil,231,Bruce Martin,1913,North America,Canada,British Columbia,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Sooke,,,,
CASG,Fossil,232,Bruce Martin,1913,North America,Canada,British Columbia,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Sooke,,,,
CASG,Fossil,233,Bruce Martin,1913,North America,Canada,British Columbia,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,234,Bruce Martin,1913,North America,Canada,British Columbia,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,235,Bruce Martin,1913,North America,USA,Washington,Snohomish,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,236,Bruce Martin,1913,North America,USA,Washington,Snohomish,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,237,Bruce Martin,1913,North America,USA,Oregon,Lane,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,238,Bruce Martin,1913,North America,USA,Oregon,Lane,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,239,Bruce Martin,1913,North America,USA,Oregon,Lane,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Eugene,,,,
CASG,Fossil,240,Bruce Martin,1913,North America,USA,Washington,Lewis,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,241,Bruce Martin,1913,North America,USA,Washington,Clallam,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Crescent,,,,agglomerate and similar rock
CASG,Fossil,242,Bruce Martin,1913,North America,USA,Oregon,Columbia,,,,,,,,,,,,,,,
CASG,Fossil,243,Bruce Martin,1913,North America,USA,Oregon,Coos,,,,,,,,,,,,,,,
CASG,Fossil,244,Bruce Martin,1913,North America,USA,California,Kern,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,245,Bruce Martin,1913,North America,USA,California,Kern,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,246,Bruce Martin,1913,North America,USA,California,Kern,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,hard conglomeratic sandstone
CASG,Fossil,247,Bruce Martin,1913,North America,USA,California,Los Angeles,,,,,,,,,,,,,,,
CASG,Fossil,248,Roy E Dickerson,,North America,USA,California,Sutter ,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,249,Stalder,,North America,USA,Texas,Archer,,,,Permian,Permian,,,,,,,,,,
CASG,Fossil,250,JG Carlson,,North America,USA,California,San Francisco,,,,,,,,,,,,,,,
CASG,Fossil,251,Barton W Everman,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Paleogene,Neogene,Oligocene,Miocene,,,,Temblor,,,,
CASG,Fossil,252,Frank Marion Anderson,,North America,USA,California,Orange,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Chico,,,,
CASG,Fossil,253,,,North America,USA,California,Shasta,,Paleozoic,Paleozoic,Devonian,Devonian,,,,,,,,,,
CASG,Fossil,254,,,North America,USA,Oklahoma,,,Paleozoic,Paleozoic,Carboniferous,Carboniferous,,,,,,,,,,
CASG,Fossil,255,,,North America,USA,Oklahoma,,,,,,,,,,,,,,,,
CASG,Fossil,256,Bruce Martin,,North America,Canada,British Columbia,,,,,,,,,,,,,,,,
CASG,Fossil,257,Bruce Martin,,North America,Canada,British Columbia,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,258,Bruce Martin,,North America,USA,Oregon,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,259,CL Moody | JG Noml| | Roy E Dickerson,,North America,USA,California,Contra Costa,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,Tejon,,,,,sandstone
CASG,Fossil,260,,,North America,USA,California,Contra Costa,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
CASG,Fossil,261,BL Clark | class RED,,North America,USA,California,Contra Costa,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,Tejon,,,,,sandstone
CASG,Fossil,262,,,North America,USA,California,,,,,,,,,,,,,,,,
CASG,Fossil,263,,,North America,USA,California,Contra Costa,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,Tejon,,,,,Basal Martinez sandstone
CASG,Fossil,264,,,North America,USA,California,,,Cenozoic,Cenozoic,Paleogene,Neogene,Oligocene,Miocene,,,,Vaqueros or Temblor,,,,
CASG,Fossil,265,,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,266,FM Kiser,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,267,Frank Marion Anderson,,South America,Colombia,Atlantico,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,Tubera,,,,,
CASG,Fossil,268,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,Tejon,,,,,
CASG,Fossil,269,,,,,,,,,,,,,,,,,,,,,
CASG,Fossil,270,AS Hoyt,,North America,USA,California,San Luis Obispo,,,,,,,,,,,,,,,
CASG,Fossil,271,Frank Marion Anderson,,North America,USA,California,Santa Barbara,,,,,,,,,,,,,,,
CASG,Fossil,272,,,,,,,,,,,,,,,,,,,,,
CASG,Fossil,273,,,,,,,,,,,,,,,,,,,,,
CASG,Fossil,274,Frank Marion Anderson,,North America,USA,California,,,,,,,,,,,,,,,,
CASG,Fossil,275,Chas Morrice,,North America,USA,California,Kern,CM 533,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,
CASG,Fossil,276,,August 27 1910,North America,USA,California,Kern,,,,,,,,,,,,,,,
CASG,Fossil,277,,,North America,USA,California,,,Cenozoic,Cenozoic,Paleogene,Neogene,Ogliocene,Miocene,,,,Vaqueros,,,,
CASG,Fossil,278,,,North America,USA,California,,,,,,,,,,,,,,,,
CASG,Fossil,279,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,280,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Jacalitos,,,,
CASG,Fossil,281,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Jacalitos,,,,
CASG,Fossil,282,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,283,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,284,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,285,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,286,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,287,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,288,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,289,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,290,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,291,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,292,S Morales,,North America,USA,California,San Benito,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,293,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,Jacalitos,,,,Trophon,
CASG,Fossil,294,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,295,Frank Marion Anderson,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,296,Frank Marion Anderson,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,297,,,South America,Colombia,,,,,,,,,,,,,,,,,coral limestone
CASG,Fossil,298,Frank Marion Anderson,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,299,Frank Marion Anderson,,South America,Colombia,Atlantico,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,Tubera,,,,,
CASG,Fossil,300,,March 28 1905,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,301,,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,302,,,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,303,,,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,304,,,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,305,Martin,,South America,Colombia,Bolivar,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,Tubera,,,,,
CASG,Fossil,306,Frank Marion Anderson,,South America,Colombia,Atlantico,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,Tubera,,,,,
CASG,Fossil,307,,,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,siliceous shale
CASG,Fossil,308,,,North America,USA,California,San Bernardino,,,,,,,,,,,,,,,Infusonial earth
CASG,Fossil,309,RB Moran,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,310,,,North America,USA,California,Santa Cruz,,,,,,,,,,,,,,,diatomaceous shales
CASG,Fossil,311,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,312,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,313,RB Moran,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,314,CA Waring,09/07/1915,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
CASG,Fossil,315,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,316,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,317,,09/13/2015,Asia,Japan,Otake,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,318,,09/13/2015,Asia,Japan,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,Cenomanian,Cenomanian,,,,,,,,
CASG,Fossil,319,,09/13/2015,Asia,Japan,Rikuchu,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,320,,,Asia,Japan,Rikuchu,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,321,,,Asia,Japan,Okayama,,,Mesozoic,Mesozoic,Triassic,Triassic,,,Norian,Norian,,,,,Pseudomonotis bed,
CASG,Fossil,322,,,Asia,Japan,Tosa,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,Torinosu Series,,,
CASG,Fossil,323,Frank Marion Anderson,May 1914,South America,Panama,Colon,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,324,Herold,,,,,,,,,Quaternary,Quaternary,,,,,,,,,,
CASG,Fossil,326,FW Howell,05/01/1912,North America,USA,Colorado,Gilpin,,,,,,,,,,,,,,,
CASG,Fossil,327,,,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,328,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Zorritos,,,,
CASG,Fossil,329,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,330,GC Gester,,South America,Peru,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,331,GC Gester,,South America,Peru,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,332,GC Gester,,South America,Peru,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,333,GC Gester,,South America,Peru,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,334,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Paleocene,Paleocene,Eocene,Eocene,,,,Negritos,,,,sandy shale
CASG,Fossil,335,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,336,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Paleogene,Neogene,Paleocene,Pliocene,,,,,,,,
CASG,Fossil,337,GC Gester,,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,338,GC Gester,December 3 1914,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,339,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Paleogene,Neogene,Paleocene,Pliocene,,,,,,,,
CASG,Fossil,340,GC Gester,August 16 1914,South America,Peru,,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,341,GC Gester,,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,342,GC Gester,,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,343,GC Gester,,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,344,GC Gester,,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,345,GC Gester,,South America,Peru,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,346,GC Gester,,South America,Peru,,,,,,,,,,,,,,,,,
CASG,Fossil,347,,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,348,,,South America,Colombia,Bolivar,,,,,,,,,,,,LaPopa,,,,
CASG,Fossil,349,,02/15/1915,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,350,White,,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,,,,,
CASG,Fossil,351,,,South America,Colombia,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,Tubera,,,,,
CASG,Fossil,352,,,South America,Colombia,,,,,,Quaternary,Quaternary,,,,,,,,,,
CASG,Fossil,353,,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,354,K D White,March 1915,South America,Colombia,,,,,,,,,,,,,,,,,"From grayish, brown nobular limestone"
CASG,Fossil,355,K D White,,South America,Colombia,,,,,,,,,,,,,,,,,"From large masses of grit that is float, probably very near in place"
CASG,Fossil,356,,,South America,Colombia,,,,,,,,,,,,,,,,,"From soft, blue nobular limestone"
CASG,Fossil,357,,,South America,Colombia,,,,,,,,,,,,,,,,,
CASG,Fossil,358,Frank Marion Anderson,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,359,Frank Marion Anderson | GCG,,North America,USA,California,Kings,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,360,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,361,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,Tejon,,,,,
CASG,Fossil,362,RC Stoner,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,363,RC Stoner,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,364,RC Stoner,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,365,Roy E Dickerson,04/09/1916,North America,USA,California,Sutter,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,366,Roy E Dickerson,04/10/1916,North America,USA,California,Sutter,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Knoxville,,,,
CASG,Fossil,367,Roy E Dickerson,04/14/1916,North America,USA,California,Sutter,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Chico,,,,
CASG,Fossil,368,Roy E Dickerson,04/14/1916,North America,USA,California,Sutter,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Chico,,,,
CASG,Fossil,369,Roy E Dickerson,04/14/1916,North America,USA,California,Sutter,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Chico,,,,
CASG,Fossil,370,Roy E Dickerson,,North America,USA,California,Sutter,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Knoxville,,,,Aucella in limestone
CASG,Fossil,371,Roy E Dickerson,"April 9, 1916",North America,USA,California,,,,,,,,,,,,,,,,Aucella in limestone
CASG,Fossil,372,Reginald Stoner,March 1916,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,373,Reginald Stoner,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,374,, ,North America,USA,California,Orange,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Tejon,,,,
CASG,Fossil,375,J I Carlson,"April 13, 1915",North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,376,J I Carlson,4/17/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,377,J I Carlson,4/17/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,378,J I Carlson,4/17/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,379,J I Carlson,4/18/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,380,J I Carlson,4/17/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,381,J I Carlson,4/17/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,382,J I Carlson,4/17/1915 Exp.,North America,USA,New Mexico,,,,,,,,,,,,,,,,
CASG,Fossil,383,J I Carlson,5/26/1915 Exp.,North America,USA,Arizona,,,,,,,,,,,,,,,,
CASG,Fossil,384,J I Carlson,5/31/1915 Exp.,North America,USA,Arizona,,,,,,,,,,,,,,,,
CASG,Fossil,385,J I Carlson,5/31/1915 Exp.,North America,USA,Arizona,,,,,,,,,,,,,,,,
CASG,Fossil,386,J I Carlson,5/31/1915 Exp.,North America,USA,Arizona,,,,,,,,,,,,,,,,
CASG,Fossil,387,J I Carlson,5/31/1915 Exp.,North America,USA,Arizona,,,,,,,,,,,,,,,,
CASG,Fossil,388,J I Carlson,5/4/1915 Exp.,North America,USA,Texas,El Paso,,,,,,,,,,,,,,,
CASG,Fossil,389,J I Carlson,5/3-6/1915 Exp.,North America,USA,Texas,El Paso,,,,,,,,,,,,,,,
CASG,Fossil,390,,,North America,Mexico,,,,,,,,,,,,,,,,,
CASG,Fossil,391,Roy E Dickerson,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
CASG,Fossil,392,Roy E Dickerson,06/16/1916,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
CASG,Fossil,393,RG Stoner | Roy E Dickerson,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,Tejon,,,,,
CASG,Fossil,394,Roy E Dickerson,06/16/1916,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
CASG,Fossil,395,Roy E Dickerson,06/16/1916,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
CASG,Fossil,396,Roy E Dickerson,06/17/1916,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,Martinez,,,,,
